utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-01-01 00:00:00+01:00,0,24,0.08299848431759518,44518.2425,0.0,38472.2225,3759.6575,2286.362499999997,0.0011392254684728699,0.010166518669772409,0.009027293201299538,50.0,49.990380478836016,2286.353472706796
2025-01-01 01:00:00+01:00,1,24,0.08118006246552015,42269.35,0.0,38931.1575,3795.07,-456.8775000000028,0.001097483844242659,0.0012349998156779714,0.00013751597143531235,49.990380478836016,49.99012308868209,-456.87763751597424
2025-01-01 02:00:00+01:00,2,24,0.08111757348279176,41095.9975,0.0,39388.89,3826.19,-2119.082500000002,0.004663938455315379,0.0001989019044259954,-0.004465036550889383,49.99012308868209,49.99434445978895,-2119.078034963451
2025-01-01 03:00:00+01:00,3,24,0.07999832886241816,40805.1225,0.0,39347.5,3336.8875,-1879.2650000000021,0.004213555294512262,0.002096561219948722,-0.00211699407456354,49.99434445978895,49.99614043077144,-1879.2628830059275
2025-01-01 04:00:00+01:00,4,24,0.083900561261008,40678.0,0.0,39681.4475,3213.5924999999997,-2217.040000000002,0.004955024638634881,0.002341570206160602,-0.002613454432474279,49.99614043077144,49.99838289343484,-2217.0373865455695
2025-01-01 05:00:00+01:00,5,24,0.10441574265428044,41202.9925,0.0,40194.6275,3071.085,-2062.720000000002,0.021720543929904714,0.018965481332464063,-0.0027550625974406516,49.99838289343484,49.99905335512693,-2062.7172449374048
2025-01-01 06:00:00+01:00,6,24,0.1739323491263843,41366.185,0.0,41490.6625,2973.13,-3097.607500000001,0.014409623092331353,0.007880386078494754,-0.006529237013836599,49.99905335512693,50.00444726111411,-3097.6009707629873
2025-01-01 07:00:00+01:00,7,24,0.34953426512694474,43030.0775,0.0,41523.24,2878.1825,-1371.3449999999984,0.03951376311553085,0.037044665798014784,-0.0024690973175160655,50.00444726111411,50.00299067867499,-1371.342530902681
2025-01-01 08:00:00+01:00,8,24,0.6472754521934885,45648.8,823.61,41637.59,2724.3725,463.2275000000059,0.012078173164903684,0.017482614654918942,0.005404441490015259,50.00299067867499,49.996062117183605,463.22209555851583
2025-01-01 09:00:00+01:00,9,24,1.0476981896067206,49919.17,4729.365,41961.8575,2578.91,649.0375000000022,0.020060003139485454,0.02636867688576094,0.006308673746275487,49.996062117183605,49.9873625137727,649.0311913262559
2025-01-01 10:00:00+01:00,10,24,1.5050333186303053,51942.36,9129.9475,42128.9175,2525.84,-1842.3450000000048,0.091287896608337,0.08532185498504238,-0.005966041623294616,49.9873625137727,49.984273452644004,-1842.3390339583816
2025-01-01 11:00:00+01:00,11,24,1.987608175242484,53425.6675,12410.745,42324.3925,2503.4525,-3812.922500000001,0.06614288191598451,0.05595157518828383,-0.010191306727700682,49.984273452644004,49.98821129719662,-3812.912308693273
2025-01-01 12:00:00+01:00,12,24,2.483482421376656,53141.405,13401.86,42716.244999999995,2577.4849999999997,-5554.184999999997,0.08700580834784179,0.07014834370006276,-0.016857464647779027,49.98821129719662,49.99702621500041,-5554.168142535349
2025-01-01 13:00:00+01:00,13,24,2.9802341826464387,52026.825,11599.3575,43604.2475,2786.8824999999997,-5963.6624999999985,0.11876425829627894,0.09736682967839645,-0.02139742861788249,49.99702621500041,50.007360567433125,-5963.6411025713805
2025-01-01 14:00:00+01:00,14,24,3.4863735025396148,50861.135,7771.0625,44152.6925,3262.6925,-4325.312499999995,0.16709184748569328,0.1452656773478343,-0.02182617013785898,50.007360567433125,50.01318592611068,-4325.290673829858
2025-01-01 15:00:00+01:00,15,24,4.020622085999593,50273.1725,3226.4825,44829.3225,3859.1875,-1641.8199999999997,0.15777857827812683,0.14129156697455128,-0.01648701130357555,50.01318592611068,50.01434696111667,-1641.8035129886962
2025-01-01 16:00:00+01:00,16,24,4.608036589583172,50986.3775,244.225,45197.7225,3829.5325,1714.8975000000005,0.1808309094759323,0.1700196233803632,-0.010811286095569111,50.01434696111667,50.007167901509845,1714.908311286096
2025-01-01 17:00:00+01:00,17,24,5.233503592304454,52979.15,0.0,45703.585,4330.13,2945.435000000002,0.17558855493915101,0.16483442164200027,-0.010754133297150748,50.007167901509845,50.000466400516146,2945.4457541332995
2025-01-01 18:00:00+01:00,18,24,5.873484229514336,54244.7825,0.0,45961.0675,4193.625,4090.090000000004,0.17933911947073541,0.16939818531474365,-0.00994093415599176,50.000466400516146,49.992523964148845,4090.09994093416
2025-01-01 19:00:00+01:00,19,24,6.476912330366945,53392.5475,0.0,45525.33,4050.8725,3816.344999999999,0.22588139029445795,0.20998611232791706,-0.01589527796654089,49.992523964148845,49.98607246940696,3816.3608952779655
2025-01-01 20:00:00+01:00,20,24,7.024159163321938,50977.335,0.0,44638.557499999995,3925.4175,2413.3600000000038,0.09751763260759522,0.08332992889660328,-0.014187703710991942,49.98607246940696,49.99099767878084,2413.3741877037146
2025-01-01 21:00:00+01:00,21,24,7.465607179036527,49187.427500000005,0.0,43064.4425,3945.4325,2177.552500000008,0.0903566391335478,0.07602695076269392,-0.014329688370853882,49.99099767878084,49.996807316789564,2177.5668296883787
2025-01-01 22:00:00+01:00,22,24,7.8167751574342645,49284.215,0.0,40406.1475,4054.8125,4823.254999999997,0.09155392931343555,0.08705621241226186,-0.00449771690117369,49.996807316789564,49.99214455703404,4823.259497716898
2025-01-01 23:00:00+01:00,23,24,8.09947433427152,47133.1725,0.0,38565.075,4214.1125,4353.985000000003,0.11069156448444986,0.10327791862287646,-0.007413645861573406,49.99214455703404,49.98858691664517,4353.992413645865
2025-01-02 00:00:00+01:00,0,24,8.322144180714755,45004.17,0.0,39815.0975,4959.3525,229.7199999999948,0.18662663350114952,0.15839762410047037,-0.028229009400679156,49.98858691664517,49.999147171316686,229.7482290093955
2025-01-02 01:00:00+01:00,1,24,8.528731831213982,43241.5575,0.0,37999.0275,5066.72,175.81000000000586,0.186286964717282,0.1548741877057401,-0.03141277701154191,49.999147171316686,50.013093618853034,175.8414127770174
2025-01-02 02:00:00+01:00,2,24,8.702242874618088,42511.505000000005,0.0,36171.5,5197.4275,1142.5775000000049,0.18351674230948486,0.1499329375969073,-0.033583804712577575,50.013093618853034,50.029609663545486,1142.6110838047175
2025-01-02 03:00:00+01:00,3,24,8.849343578163559,42949.7325,0.0,33834.057499999995,5289.95,3825.725000000003,0.18886562094503823,0.1550947569098219,-0.033770864035216314,50.029609663545486,50.04577364169978,3825.7587708640385
2025-01-02 04:00:00+01:00,4,24,8.9822265586437,44721.994999999995,0.0,31363.2375,5402.9400000000005,7955.817499999996,0.12897833764316988,0.10133885634843189,-0.02763948129473799,50.04577364169978,50.06163047214178,7955.84513948129
2025-01-02 05:00:00+01:00,5,24,9.097872879473767,48531.8425,0.0,28809.075,5507.375,14215.392499999998,0.03147489590310202,0.018021073638535258,-0.013453822264566762,50.06163047214178,50.0725620607789,14215.405953822263
2025-01-02 06:00:00+01:00,6,24,9.180136429466778,54615.085,0.0,26475.26,5572.08,22567.745000000003,0.0880970169024336,0.08533294850929715,-0.0027640683931364485,50.0725620607789,50.066429991637335,22567.747764068397
