utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-01-23 01:00:00+01:00,1,24,6.677556284421763,48494.015,0.0,19466.715,1937.6275,27089.6725,0.005153818713862165,0.004308095571019913,-0.0008457231428422515,0.009505909580049793,0.00986719991293755,27089.673345723142
2025-01-23 02:00:00+01:00,2,24,6.48413353216587,47766.8,0.0,19792.8375,2043.185,25930.7775,0.005348025848846611,0.004536106777852229,-0.0008119190709943826,0.00986719991293755,0.010172975189717447,25930.77831191907
2025-01-23 03:00:00+01:00,3,24,6.310456565768063,47916.775,0.0,20116.754999999997,2329.4674999999997,25470.552500000005,0.005521187270375377,0.004703672031174447,-0.0008175152392009303,0.010172975189717447,0.010466869380075289,25470.553317515245
2025-01-23 04:00:00+01:00,4,24,6.157743682736545,48623.985,0.0,20369.68,2801.4049999999997,25452.9,0.005775854830892116,0.004751934755773755,-0.0010239200751183605,0.010466869380075289,0.010951894880693753,25452.901023920076
2025-01-23 05:00:00+01:00,5,24,6.037845817458866,51865.6375,0.0,21185.68,3425.7425,27254.214999999997,0.006053931423390641,0.004943808977322637,-0.0011101224460680044,0.010951894880693753,0.011499120500054947,27254.21611012244
2025-01-23 06:00:00+01:00,6,24,5.950335632059328,58576.315,0.0,22476.0875,4137.764999999999,31962.4625,0.006026508767143813,0.005476471043386157,-0.000550037723757656,0.011499120500054947,0.011459597457562351,31962.463050037724
2025-01-23 07:00:00+01:00,7,24,5.8952434861366045,63906.4825,1.985,23242.137499999997,4853.9625,35808.3975,0.005667629804586289,0.005733064114348916,6.54343097626275e-05,0.011459597457562351,0.010809041441643298,35808.39743456569
2025-01-23 08:00:00+01:00,8,24,5.869141220862621,65931.9125,322.4175,24531.645,5280.1625,35797.68750000001,0.005337227050758306,0.005358889866177386,2.1662815419079898e-05,0.010809041441643298,0.010238470429954582,35797.68747833719
2025-01-23 09:00:00+01:00,9,24,5.868215763228777,66497.16750000001,1553.86,25787.885,5423.2875,33732.13500000002,0.0052213056099315565,0.004890035183895765,-0.00033127042603579154,0.010238470429954582,0.01005130528745294,33732.135331270445
2025-01-23 10:00:00+01:00,10,24,5.839741437406139,67227.9375,3140.72,26761.5625,5388.8575,31936.7975,0.005236155677900369,0.004707513296653957,-0.0005286423812464122,0.01005130528745294,0.010070376054234914,31936.79802864238
