utc_timestamp,DE_load_actual,DE_solar_actual,DE_wind_onshore_actual,DE_wind_offshore_actual,DE_load_forecast,DE_solar_forecast,DE_wind_onshore_forecast,DE_wind_offshore_forecast,solar_error,wind_onshore_error,wind_offshore_error,load_error
2021-01-01 00:00:00+01:00,44569.4475,1.2275,3928.1324999999997,383.0925,43156.335,0.0,4102.2925,531.235,-1.2275,174.15999999999985,148.14250000000004,-1413.112500000003
2021-01-01 01:00:00+01:00,42806.09,1.2525,3528.0525,394.3025,41599.134999999995,0.0,3653.785,464.95000000000005,-1.2525,125.73250000000007,70.64750000000004,-1206.9550000000017
2021-01-01 02:00:00+01:00,41049.7325,1.2825,3198.1975,305.105,40513.1725,0.0,3217.9975,425.84499999999997,-1.2825,19.799999999999727,120.73999999999995,-536.5599999999977
2021-01-01 03:00:00+01:00,40233.9375,1.295,2768.8925,319.395,40148.215000000004,0.0,2867.685,398.235,-1.295,98.79250000000002,78.84000000000003,-85.72249999999622
2021-01-01 04:00:00+01:00,40210.6625,1.3175,2462.3825,296.4475,39846.825,0.0,2617.0025,377.02,-1.3175,154.6199999999999,80.57249999999999,-363.83750000000146
2021-01-01 05:00:00+01:00,39579.9725,1.3575,2118.99,431.7775,39191.665,0.0,2438.6525,357.2625,-1.3575,319.66250000000036,-74.51499999999999,-388.3075000000026
2021-01-01 06:00:00+01:00,38959.3125,1.24,2008.6625,510.09749999999997,38021.34,0.0,2367.435,370.71000000000004,-1.24,358.77250000000004,-139.38749999999993,-937.9725000000035
2021-01-01 07:00:00+01:00,39475.7925,1.3575,1965.9425,389.1475,38364.8325,0.0,2343.8425,394.6125,-1.3575,377.9000000000001,5.465000000000032,-1110.9600000000064
2021-01-01 08:00:00+01:00,40596.4625,191.83999999999997,2069.8775,359.675,39927.79,188.435,2341.285,432.4875,-3.4049999999999727,271.4074999999998,72.8125,-668.6725000000006
2021-01-01 09:00:00+01:00,42974.2125,1334.81,2120.33,248.1975,42134.14,1264.9075,2356.9075000000003,509.195,-69.90249999999992,236.57750000000033,260.9975,-840.072500000002
2021-01-01 10:00:00+01:00,45558.905,2937.2,1911.985,446.90999999999997,44457.7575,2759.41,2240.525,588.2025,-177.78999999999996,328.5400000000002,141.29250000000002,-1101.1474999999991
2021-01-01 11:00:00+01:00,48030.6025,4210.375,1616.78,557.385,46858.4225,3923.355,2105.5325,676.3299999999999,-287.02,488.7524999999998,118.94499999999994,-1172.1800000000003
2021-01-01 12:00:00+01:00,49219.16,4754.6224999999995,1306.155,668.645,46636.84,4344.165,2168.4700000000003,802.1425,-410.4574999999995,862.3150000000003,133.49750000000006,-2582.320000000007
2021-01-01 13:00:00+01:00,48364.005,4144.9875,1137.8600000000001,836.3,45412.885,3844.355,2381.6324999999997,917.125,-300.63250000000016,1243.7724999999996,80.82500000000005,-2951.1199999999953
2021-01-01 14:00:00+01:00,47410.6325,2652.5525,1230.605,800.38,44473.875,2619.12,2541.045,969.8725,-33.43249999999989,1310.44,169.49249999999995,-2936.7574999999997
2021-01-01 15:00:00+01:00,47699.24,908.6850000000001,1548.1925,668.0575,44532.735,1047.64,2836.0875,985.4275,138.95500000000004,1287.895,317.37,-3166.5049999999974
2021-01-01 16:00:00+01:00,49532.175,42.487500000000004,2135.31,832.2325000000001,46183.832500000004,100.2975,3383.3775,983.7175,57.809999999999995,1248.0675,151.4849999999999,-3348.342499999999
2021-01-01 17:00:00+01:00,53116.534999999996,1.3225,2916.5225,751.495,49775.125,0.0,3957.545,961.7225,-1.3225,1041.0225,210.22749999999996,-3341.409999999996
2021-01-01 18:00:00+01:00,53819.244999999995,1.23,3547.4125,700.19,50700.052500000005,0.0,4366.9025,852.005,-1.23,819.4900000000002,151.81499999999994,-3119.19249999999
2021-01-01 19:00:00+01:00,52784.54,1.2575,3911.45,778.0274999999999,49677.29,0.0,4586.99,735.0625,-1.2575,675.54,-42.96499999999992,-3107.25
2021-01-01 20:00:00+01:00,50494.7225,1.1575,4178.42,723.3824999999999,48374.47,0.0,4789.8925,689.36,-1.1575,611.4724999999999,-34.02249999999992,-2120.2525000000023
2021-01-01 21:00:00+01:00,48730.2175,1.25,4384.16,642.3875,47386.4525,0.0,4986.26,657.9225,-1.25,602.1000000000004,15.534999999999968,-1343.7649999999994
2021-01-01 22:00:00+01:00,48094.595,1.1949999999999998,4656.705,841.0575,46915.995,0.0,5058.405,641.5125,-1.1949999999999998,401.6999999999998,-199.54499999999996,-1178.5999999999985
2021-01-01 23:00:00+01:00,45632.405,1.2775,4599.2575,589.755,44012.1525,0.0,5041.6925,637.1175000000001,-1.2775,442.4350000000004,47.36250000000007,-1620.2525000000023
2021-01-02 00:00:00+01:00,42834.275,1.125,4500.23,424.285,42478.87,0.0,4434.69,430.1725,-1.125,-65.53999999999996,5.887499999999989,-355.40499999999884
2021-01-02 01:00:00+01:00,41009.9075,1.25,4308.685,432.57,41215.3975,0.0,4307.28,448.3125,-1.25,-1.4050000000006548,15.742500000000007,205.48999999999796
2021-01-02 02:00:00+01:00,40016.42,1.245,4086.4525,562.3175,40464.39,0.0,4088.145,409.5475,-1.245,1.6925000000001091,-152.76999999999998,447.97000000000116
2021-01-02 03:00:00+01:00,39869.1475,1.2725,4068.9700000000003,405.55,40273.86,0.0,3838.6499999999996,394.6375,-1.2725,-230.32000000000062,-10.912500000000023,404.71250000000146
2021-01-02 04:00:00+01:00,40546.675,1.32,3963.6575000000003,317.03499999999997,40266.3825,0.0,3556.1625000000004,405.01,-1.32,-407.4949999999999,87.97500000000002,-280.2925000000032
2021-01-02 05:00:00+01:00,40974.67,1.3575,3592.3225,389.0,40643.825,0.0,3252.9325,432.5475,-1.3575,-339.3900000000003,43.547500000000014,-330.84500000000116
2021-01-02 06:00:00+01:00,42243.1025,1.325,3297.855,507.0375,41896.065,0.0,3013.0924999999997,452.44,-1.325,-284.7625000000003,-54.597500000000025,-347.03749999999854
2021-01-02 07:00:00+01:00,44090.957500000004,1.3625,2947.1549999999997,621.025,44322.35,0.0,2755.765,468.8075,-1.3625,-191.38999999999987,-152.21749999999997,231.39249999999447
2021-01-02 08:00:00+01:00,46218.685,155.6375,2665.1525,451.9975,47732.4475,217.71,2491.5299999999997,502.37,62.07250000000002,-173.6225000000004,50.3725,1513.7625000000044
2021-01-02 09:00:00+01:00,49193.7625,983.24,2273.605,348.4,50909.3975,1512.4025000000001,2221.0875,508.2475,529.1625000000001,-52.51749999999993,159.84750000000003,1715.635000000002
2021-01-02 10:00:00+01:00,51534.509999999995,2170.33,1740.585,287.135,52979.14,3155.3925,1830.1625,490.1375,985.0625,89.57749999999987,203.0025,1444.6300000000047
2021-01-02 11:00:00+01:00,53584.9975,3262.7325,1309.21,277.1825,54205.462499999994,4392.445,1407.2575000000002,476.755,1129.7124999999996,98.04750000000013,199.5725,620.4649999999965
2021-01-02 12:00:00+01:00,54506.06,3647.8025,1002.7624999999999,298.73249999999996,53795.6725,4778.2075,1151.165,450.385,1130.4050000000007,148.40250000000003,151.65250000000003,-710.3874999999971
2021-01-02 13:00:00+01:00,53621.380000000005,3009.6724999999997,907.7025,264.7875,52730.5225,4261.995,1067.91,434.1625,1252.3225000000002,160.2075000000001,169.375,-890.8575000000055
2021-01-02 14:00:00+01:00,52669.28,1747.27,1085.1375,236.9125,51933.2825,2841.81,1071.9075,443.83500000000004,1094.54,-13.230000000000018,206.92250000000004,-735.9974999999977
2021-01-02 15:00:00+01:00,52721.1225,574.755,1362.7725,384.0325,51862.44,1125.135,1283.3325,492.245,550.38,-79.44000000000005,108.21249999999998,-858.6824999999953
2021-01-02 16:00:00+01:00,54501.2225,22.925,1723.855,515.4549999999999,53392.69,125.34,1761.205,585.2375,102.415,37.34999999999991,69.78250000000003,-1108.5325000000012
2021-01-02 17:00:00+01:00,57632.645000000004,0.9675,2124.5375,736.5625,56332.182499999995,0.0,2298.375,701.79,-0.9675,173.8375000000001,-34.772500000000036,-1300.4625000000087
2021-01-02 18:00:00+01:00,58018.8925,1.1325,2755.9475,1099.3225,56550.32,0.0,2644.5525,825.2175,-1.1325,-111.39500000000044,-274.105,-1468.572500000002
2021-01-02 19:00:00+01:00,56093.9825,1.2,3252.1125,1297.2825,54818.435,0.0,2797.36,946.955,-1.2,-454.75250000000005,-350.3275,-1275.5475000000006
2021-01-02 20:00:00+01:00,52660.770000000004,1.145,3624.35,1413.1725000000001,51503.72,0.0,3002.7325,1049.5875,-1.145,-621.6174999999998,-363.58500000000004,-1157.050000000003
2021-01-02 21:00:00+01:00,50284.0875,1.1425,4104.225,1533.16,49073.7525,0.0,3277.185,1118.895,-1.1425,-827.0400000000004,-414.2650000000001,-1210.3349999999991
2021-01-02 22:00:00+01:00,49459.792499999996,1.1425,4812.657499999999,1768.5075,47994.5275,0.0,3598.3774999999996,1220.6075,-1.1425,-1214.2799999999997,-547.8999999999999,-1465.2649999999994
2021-01-02 23:00:00+01:00,47476.2625,1.1975,5589.84,2437.605,45170.83,0.0,4003.6549999999997,1330.96,-1.1975,-1586.1850000000004,-1106.645,-2305.4324999999953
2021-01-03 00:00:00+01:00,44472.445,1.1425,6517.22,2755.4575,42108.9375,0.0,5190.72,2282.8450000000003,-1.1425,-1326.5,-472.6124999999997,-2363.5074999999997
2021-01-03 01:00:00+01:00,42439.01,1.1575,7462.110000000001,2730.18,39990.692500000005,0.0,5880.145,2496.0025,-1.1575,-1581.9650000000001,-234.17749999999978,-2448.3174999999974
2021-01-03 02:00:00+01:00,41293.495,1.2275,8319.9525,3219.8525,39122.805,0.0,6620.7275,2729.01,-1.2275,-1699.2249999999995,-490.84249999999975,-2170.6900000000023
2021-01-03 03:00:00+01:00,41350.06,1.2275,9095.1275,3552.6549999999997,38788.7525,0.0,7413.8975,2914.6925,-1.2275,-1681.2300000000005,-637.9624999999996,-2561.3074999999953
2021-01-03 04:00:00+01:00,41852.19,1.2650000000000001,9905.5825,3780.9049999999997,38630.95,0.0,8311.315,3117.0375,-1.2650000000000001,-1594.2675,-663.8674999999998,-3221.2400000000052
2021-01-03 05:00:00+01:00,42443.265,1.3075,11058.385,4606.6425,38268.6825,0.0,9398.675,3402.3275,-1.3075,-1659.710000000001,-1204.315,-4174.582499999997
2021-01-03 06:00:00+01:00,42406.4775,1.225,12252.0025,4947.4125,37707.2475,0.0,10655.125,3775.0225,-1.225,-1596.8775000000005,-1172.3900000000003,-4699.230000000003
2021-01-03 07:00:00+01:00,43735.7325,1.6324999999999998,13390.1075,4923.29,38660.3675,0.0,11682.4375,4229.165,-1.6324999999999998,-1707.67,-694.125,-5075.364999999998
2021-01-03 08:00:00+01:00,46670.4625,84.965,13757.7925,5077.385,41235.925,116.995,12626.8625,4578.735,32.03,-1130.9300000000003,-498.65000000000055,-5434.5374999999985
