utc_timestamp,DE_load_actual,DE_solar_actual,DE_wind_onshore_actual,DE_wind_offshore_actual,DE_load_forecast,DE_solar_forecast,DE_wind_onshore_forecast,DE_wind_offshore_forecast,solar_error,wind_onshore_error,wind_offshore_error,load_error
2020-01-01 00:00:00+01:00,43500.445,0.10250000000000001,6061.0125,549.4,45471.655,0.0,5781.0625,723.6700000000001,-0.10250000000000001,-279.9499999999998,174.2700000000001,1971.2099999999991
2020-01-01 01:00:00+01:00,42598.765,0.1075,5874.57,1169.1675,43471.3525,0.0,5859.2175,1037.955,-0.1075,-15.352499999999964,-131.2125000000001,872.5875000000015
2020-01-01 02:00:00+01:00,41463.990000000005,0.11,5764.665,1665.6225,42555.475,0.0,5987.442499999999,1492.1875,-0.11,222.77749999999924,-173.43499999999995,1091.4849999999933
2020-01-01 03:00:00+01:00,40279.6175,0.11499999999999999,5482.375,2062.205,42448.1975,0.0,6058.7325,1893.7375,-0.11499999999999999,576.3575000000001,-168.46749999999997,2168.5800000000017
2020-01-01 04:00:00+01:00,40264.645000000004,0.1375,5457.110000000001,2292.1525,42568.0925,0.0,5973.295,2091.6025,-0.1375,516.1849999999995,-200.55000000000018,2303.4474999999948
2020-01-01 05:00:00+01:00,40017.5575,0.1575,5566.805,2159.1575000000003,42208.7775,0.0,5659.1575,2109.395,-0.1575,92.35249999999996,-49.76250000000027,2191.219999999994
2020-01-01 06:00:00+01:00,38959.1975,0.195,5565.58,1942.92,40675.205,0.0,5422.92,2033.325,-0.195,-142.65999999999985,90.40499999999997,1716.0074999999997
2020-01-01 07:00:00+01:00,39464.0675,0.41250000000000003,5250.3975,2154.3025,41920.67,0.0,5240.3625,2005.105,-0.41250000000000003,-10.034999999999854,-149.19749999999976,2456.602500000001
2020-01-01 08:00:00+01:00,40177.475,366.54499999999996,5048.43,2283.2875,44545.457500000004,328.69,5118.4225,2108.9225,-37.85499999999996,69.99249999999938,-174.36499999999978,4367.9825000000055
2020-01-01 09:00:00+01:00,42373.935,3028.6075,5038.8025,2341.16,47357.090000000004,2703.3725,5011.6175,2270.0225,-325.2350000000001,-27.18499999999949,-71.13749999999982,4983.155000000006
2020-01-01 10:00:00+01:00,44552.9925,6612.1475,4775.675,2546.73,49264.01,5784.245,4731.3175,2496.8175,-827.9025000000001,-44.35750000000007,-49.91249999999991,4711.017500000002
2020-01-01 11:00:00+01:00,46662.24,9550.175,4551.6675,2751.8650000000002,51059.135,8050.055,4320.0925,2820.1725,-1500.119999999999,-231.57499999999982,68.30749999999989,4396.895000000004
2020-01-01 12:00:00+01:00,47989.0725,10883.0525,4165.2375,3363.4700000000003,51057.2975,8945.5,3991.6949999999997,3155.11,-1937.5524999999998,-173.54250000000047,-208.36000000000013,3068.2249999999985
2020-01-01 13:00:00+01:00,47723.2625,9998.155,4220.1475,3619.1225,49680.11,8175.755,3945.6099999999997,3396.955,-1822.4000000000005,-274.53750000000036,-222.16750000000002,1956.8475000000035
