utc_timestamp,hour,horizon_hours,chosen_power_request_mw,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,corrected_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-06-11 02:00:00+02:00,2,24,0.0,41690.835,0.0,20650.1225,3506.2025,17534.51,16462.088890090396,3675.0677692184186,20137.156659308814,0.0,0.0,0.0,0.0,0.0,16462.088890090396
2025-06-11 03:00:00+02:00,3,24,0.0,41673.4575,0.0,18881.435,3545.71,19246.312499999996,18179.32844127504,3674.7829013668843,21854.111342641925,0.0,0.0,0.0,0.0,0.0,18179.32844127504
2025-06-11 04:00:00+02:00,4,24,0.0,42603.4075,7.1450000000000005,17242.379999999997,3522.435,21831.447500000006,20785.203651935124,3669.2102524367965,24454.41390437192,0.0,0.0,0.0,0.0,0.0,20785.203651935124
2025-06-11 05:00:00+02:00,5,24,0.0,44121.6275,557.8025,15395.9075,3439.3475,24728.570000000003,23623.182975452735,3724.14217415529,27347.325149608027,0.0,0.0,0.0,0.0,0.0,23623.182975452735
2025-06-11 06:00:00+02:00,6,24,0.0,49109.19,3436.395,13567.8,3293.175,28811.820000000007,27594.951943818305,4092.0061232284265,31686.958067046733,0.0,0.0,0.0,0.0,0.0,27594.951943818305
2025-06-11 07:00:00+02:00,7,24,0.0,54231.76,9526.6525,12284.7975,3032.5924999999997,29387.7175,27979.99141718775,4494.9397012721165,32474.931118459866,0.0,0.0,0.0,0.0,0.0,27979.99141718775
2025-06-11 08:00:00+02:00,8,24,0.0,57898.009999999995,17286.9525,11191.71,2698.955,26720.392499999994,25015.277401875624,4851.495289905015,29866.77269178064,0.0,0.0,0.0,0.0,0.0,25015.277401875624
2025-06-11 09:00:00+02:00,9,24,0.0,59349.79,24916.75,9879.4425,2312.14,22241.457500000004,20590.90825220205,5181.305190616899,25772.21344281895,0.0,0.0,0.0,0.0,0.0,20590.90825220205
2025-06-11 10:00:00+02:00,10,24,0.0,60111.6475,31357.1825,8722.05,1935.955,18096.46,16698.502708695363,5632.531886463528,22331.03459515889,0.0,0.0,0.0,0.0,0.0,16698.502708695363
2025-06-11 11:00:00+02:00,11,24,0.0,60754.725,36393.935,7811.25,1713.3225,14836.2175,13726.968069667106,5993.134998569112,19720.103068236218,0.0,0.0,0.0,0.0,0.0,13726.968069667106
2025-06-11 12:00:00+02:00,12,24,-4.167174805876712,60369.5175,39642.575,7121.335,1574.555,12031.052500000005,11044.22252847497,6165.829830700834,17210.052359175803,4.167174805876712,0.0,-4.167174805876712,0.0,3.9588160655828766,11048.389703280845
2025-06-11 13:00:00+02:00,13,24,-10.637613099072087,59467.11,41036.32,6709.6875,1503.765,10217.337500000001,9188.397420900394,6229.193125923741,15417.590546824134,10.637613099072087,0.0,-10.637613099072087,3.9588160655828766,14.064548509701359,9199.035033999466
2025-06-11 14:00:00+02:00,14,24,-14.376947213339719,57820.7425,40728.6775,6502.34,1465.9775,9123.747500000001,8003.655265696612,6142.612439171921,14146.267704868533,14.376947213339719,0.0,-14.376947213339719,14.064548509701359,27.72264836237409,8018.032212909952
2025-06-11 15:00:00+02:00,15,24,-7.143960352697272,56931.6,38563.149999999994,6391.4025,1425.7575,10551.290000000005,9507.72666203585,5909.257535183251,15416.9841972191,7.143960352697272,0.0,-7.143960352697272,27.72264836237409,34.5094106974365,9514.870622388547
2025-06-11 16:00:00+02:00,16,24,9.951447257866853,56120.87,33830.119999999995,6353.635,1370.9,14566.215000000007,13562.385273957478,5640.201519080216,19202.58679303769,0.0,9.951447257866853,9.951447257866853,34.5094106974365,24.034203057576654,13552.433826699611
2025-06-11 17:00:00+02:00,17,24,25.0,56263.5175,26087.3625,6229.9525,1300.825,22645.377500000002,21496.99918131892,5360.726159441189,26857.72534076011,0.0,22.83249290469782,22.83249290469782,24.034203057576654,0.0,21474.16668841422
2025-06-11 18:00:00+02:00,18,24,0.0,56680.3375,16072.845,5822.9425,1191.3725,33593.177500000005,32394.637866527657,4983.403915909441,37378.041782437096,0.0,0.0,0.0,0.0,0.0,32394.637866527657
2025-06-11 19:00:00+02:00,19,24,0.0,55977.1625,7096.17,5598.7625,1060.045,42222.185000000005,40918.91259180296,4698.1931653906595,45617.10575719362,0.0,0.0,0.0,0.0,0.0,40918.91259180296
