utc_timestamp,DE_load_actual,DE_solar_actual,DE_wind_onshore_actual,DE_wind_offshore_actual,DE_load_forecast,DE_solar_forecast,DE_wind_onshore_forecast,DE_wind_offshore_forecast,solar_error,wind_onshore_error,wind_offshore_error,load_error
2018-01-01 00:00:00+01:00,45342.0275,0.385,28628.4825,2914.1725,41305.7725,0.0,28432.265,3444.0,-0.385,-196.21749999999884,529.8274999999999,-4036.2549999999974
2018-01-01 01:00:00+01:00,44178.565,0.385,29700.32,2997.9175,39459.317500000005,0.0,29632.9575,3319.75,-0.385,-67.36249999999927,321.8325,-4719.247499999998
2018-01-01 02:00:00+01:00,43073.5675,0.3825,30187.18,3093.0725,38436.759999999995,0.0,30978.747499999998,3341.25,-0.3825,791.5674999999974,248.17749999999978,-4636.807500000003
2018-01-01 03:00:00+01:00,42392.145,0.3925,31068.8775,3134.3975,38260.3925,0.0,32154.2925,3374.25,-0.3925,1085.4150000000009,239.85249999999996,-4131.752499999995
2018-01-01 04:00:00+01:00,42370.59,0.405,31057.87,3209.395,38562.104999999996,0.0,33045.295,3397.5,-0.405,1987.4249999999993,188.10500000000002,-3808.4850000000006
2018-01-01 05:00:00+01:00,42134.69,0.3775,31477.947500000002,3278.6324999999997,38668.4225,0.0,33644.4,3445.5,-0.3775,2166.4524999999994,166.8675000000003,-3466.2675000000017
2018-01-01 06:00:00+01:00,41077.2225,0.35,31016.915,3288.3075,37844.945,0.0,34173.415,3461.75,-0.35,3156.5,173.4425000000001,-3232.277500000004
2018-01-01 07:00:00+01:00,41657.1875,0.4075,30521.485,3278.7925,39405.4975,0.0,34341.284999999996,3512.75,-0.4075,3819.7999999999956,233.95749999999998,-2251.6900000000023
2018-01-01 08:00:00+01:00,42735.5,172.6875,30229.53,3281.9575,42383.0625,213.29500000000002,34264.465,3577.5,40.607500000000016,4034.9349999999977,295.5425,-352.4375
2018-01-01 09:00:00+01:00,45102.075,1516.02,30619.8275,3274.115,45298.8975,1786.625,34060.9225,3639.0,270.605,3441.095000000001,364.8850000000002,196.82250000000204
2018-01-01 10:00:00+01:00,47702.245,3937.9325,31490.895,3191.715,47925.485,3970.435,33884.2325,3666.75,32.502500000000055,2393.337499999998,475.03499999999985,223.23999999999796
2018-01-01 11:00:00+01:00,50323.7375,5875.5650000000005,32017.4525,3249.6125,50621.97,5554.025,33601.755,3667.0,-321.5400000000009,1584.302499999998,417.3874999999998,298.23249999999825
2018-01-01 12:00:00+01:00,51857.0925,6287.28,31278.6225,3284.67,50717.067500000005,6039.922500000001,32691.36,3650.75,-247.35749999999916,1412.7374999999993,366.0799999999999,-1140.0249999999942
2018-01-01 13:00:00+01:00,50764.3025,5603.0425,29047.2625,3282.81,48983.9325,5400.34,30739.8825,3615.75,-202.70249999999942,1692.619999999999,332.94000000000005,-1780.3699999999953
2018-01-01 14:00:00+01:00,49517.3625,3975.5625,25431.58,3276.82,47352.5625,3752.79,27349.8425,3537.75,-222.77250000000004,1918.262499999997,260.92999999999984,-2164.800000000003
2018-01-01 15:00:00+01:00,49647.12,1528.8975,22214.8875,4227.965,47047.979999999996,1431.745,23374.285,3404.0,-97.15250000000015,1159.3974999999991,-823.9650000000001,-2599.1400000000067
2018-01-01 16:00:00+01:00,51861.0875,39.7675,19555.0575,3997.8125,48414.6325,82.545,20305.39,3202.75,42.7775,750.3325000000004,-795.0625,-3446.4550000000017
2018-01-01 17:00:00+01:00,55475.145000000004,0.3975,18368.075,3680.6925,52254.83,0.0,18718.46,2963.5,-0.3975,350.3849999999984,-717.1925000000001,-3220.3150000000023
2018-01-01 18:00:00+01:00,56312.55,0.2675,17801.355,3248.8125,53384.155,0.0,17831.305,2711.5,-0.2675,29.950000000000728,-537.3125,-2928.395000000004
2018-01-01 19:00:00+01:00,54855.81,0.1525,17496.4175,3097.67,52496.44,0.0,16938.1875,2452.25,-0.1525,-558.2299999999996,-645.4200000000001,-2359.3699999999953
2018-01-01 20:00:00+01:00,52326.0175,0.3075,16565.9825,2851.665,50435.98,0.0,15831.2225,2159.5,-0.3075,-734.7599999999984,-692.165,-1890.0374999999985
2018-01-01 21:00:00+01:00,50419.68,0.3425,16340.3275,2549.7425000000003,48988.8125,0.0,14890.3175,1894.5,-0.3425,-1450.0100000000002,-655.2425000000003,-1430.8675000000003
2018-01-01 22:00:00+01:00,49566.045,0.3675,16049.51,2340.085,48113.385,0.0,14415.744999999999,1675.75,-0.3675,-1633.7650000000012,-664.335,-1452.6599999999962
2018-01-01 23:00:00+01:00,46444.1575,0.395,15855.095,1937.8,45366.6025,0.0,14581.3625,1540.5,-0.395,-1273.7325,-397.29999999999995,-1077.5550000000003
2018-01-02 00:00:00+01:00,43521.3625,0.4225,15502.535,1514.175,43762.8,0.0,13463.407500000001,1552.75,-0.4225,-2039.1274999999987,38.575000000000045,241.4375
2018-01-02 01:00:00+01:00,41590.4175,0.4075,15228.9125,1608.575,42480.240000000005,0.0,13307.182499999999,1547.5,-0.4075,-1921.7300000000014,-61.075000000000045,889.822500000002
2018-01-02 02:00:00+01:00,41134.3775,0.395,14613.4,1529.9950000000001,41760.855,0.0,13301.555,1538.25,-0.395,-1311.8449999999993,8.254999999999882,626.4775000000009
2018-01-02 03:00:00+01:00,41555.305,0.395,14516.83,1697.4875,41971.35,0.0,13289.939999999999,1553.25,-0.395,-1226.8900000000012,-144.23749999999995,416.04499999999825
2018-01-02 04:00:00+01:00,42913.3275,0.185,15237.59,1806.8474999999999,43276.6275,0.0,13219.6075,1645.5,-0.185,-2017.9825,-161.34749999999985,363.3000000000029
2018-01-02 05:00:00+01:00,46445.9075,0.1375,15593.135,1930.5875,46476.0175,0.0,13355.5075,1765.5,-0.1375,-2237.6275000000005,-165.0875000000001,30.110000000000582
2018-01-02 06:00:00+01:00,52925.0725,0.305,16345.015,2160.355,53659.1825,0.0,13693.1675,1829.0,-0.305,-2651.8475,-331.355,734.1100000000006
2018-01-02 07:00:00+01:00,59181.2075,0.33499999999999996,16597.965,2141.26,59404.4125,0.0,13902.385,1811.0,-0.33499999999999996,-2695.58,-330.2600000000002,223.20500000000175
2018-01-02 08:00:00+01:00,63011.7,80.29749999999999,16242.372500000001,2159.425,62322.175,109.30000000000001,13858.26,1706.5,29.002500000000026,-2384.112500000001,-452.9250000000002,-689.5249999999942
2018-01-02 09:00:00+01:00,64821.5475,867.63,16053.8125,1936.2575000000002,62989.7675,884.9075,13756.35,1554.75,17.277500000000032,-2297.4624999999996,-381.50750000000016,-1831.7799999999988
