utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-09-19 11:00:00+02:00,11,24,6.143327419851326,64545.317500000005,38480.1225,7260.31,4940.4175,13864.467500000006,5993.134998569112,19857.60249856912,2.812548382833291,7.642421305173296e-07,-2.8125476185911604,42.03809772255468,44.710017914019204,19860.41504618771
2025-09-19 12:00:00+02:00,12,24,6.051578897657987,64302.805,42380.34,6963.2725,5016.155,9943.037500000006,6165.829830700834,16108.86733070084,2.9432802782779994,4.939307403063538e-07,-2.943279784347259,44.710017914019204,47.506133678048876,16111.810610485187
2025-09-19 13:00:00+02:00,13,24,5.984590083853344,62655.86,43468.85,6586.855,4955.1975,7644.957500000002,6229.193125923741,13874.150625923743,3.1708636086628714,3.1859564899165974e-07,-3.1708632900672225,47.506133678048876,50.518453781360776,13877.32148921381
2025-09-19 14:00:00+02:00,14,24,5.931853232384451,60060.9925,41494.5125,6186.4725,4676.2675,7703.740000000003,6142.612439171921,13846.352439171926,3.3158373592159753,2.602300056193432e-07,-3.31583709898597,50.518453781360776,53.668499006381104,13849.668276270912
2025-09-19 15:00:00+02:00,15,24,5.8794192482428205,58305.6825,36026.895,5493.4775,4176.764999999999,12608.545000000006,5909.257535183252,18517.80253518326,2.573506713361135,1.9856194912233464e-07,-2.573506514799186,53.668499006381104,56.113330180582295,18520.37604169806
2025-09-19 16:00:00+02:00,16,24,5.797275183401464,59062.052500000005,27145.615,4746.8125,3589.5525,23580.072500000002,5640.201519080216,29220.274019080218,0.35133398488946654,6.945028782208805e-07,-0.35133329038658834,56.113330180582295,56.44709675389174,29220.625352370604
2025-09-19 17:00:00+02:00,17,24,5.62127677235393,58700.36,15344.61,4154.305,3055.67,36145.775,5360.72615944119,41506.50115944119,0.0,1.0937767172022117,1.0937767172022117,56.44709675389174,55.29575099478121,41505.40738272399
2025-09-19 18:00:00+02:00,18,24,5.342535268192062,58182.495,4417.06,4515.1775,2603.96,46646.29750000001,4983.403915909441,51629.70141590945,5.566976670226196,13.398952137938108,7.831975467711913,55.29575099478121,46.48021867793648,51621.86944044173
2025-09-19 19:00:00+02:00,19,24,4.9385792125025905,58080.7325,219.985,6462.47,2331.6425,49066.634999999995,4698.1931653906595,53764.82816539065,7.61766329339169,16.035181628947196,8.417518335555506,46.48021867793648,36.837860242905634,53756.4106470551
2025-09-19 20:00:00+02:00,20,24,4.4740395447212755,56056.9575,0.0,9161.6025,2396.075,44499.28,4509.192804166396,49008.47280416639,1.744069725837467,1.9859997881924205e-07,-1.7440695272374882,36.837860242905634,38.49472627902488,49010.21687369363
2025-09-19 21:00:00+02:00,21,24,4.090399618809166,52567.115,0.0,11790.87,2780.9175,37995.32749999999,4411.7075818158955,42407.03508181589,1.4764382907313938,2.0579317038914002e-07,-1.4764380849382235,38.49472627902488,39.89734244471584,42408.51151990083
2025-09-19 22:00:00+02:00,22,24,3.814075546160004,48684.59,0.0,14056.7925,3238.6949999999997,31389.1025,4328.27652043986,35717.37902043986,1.5388914692885025,3.543030993703495e-08,-1.5388914338581925,39.89734244471584,41.35928930437059,35718.917911873716
2025-09-19 23:00:00+02:00,23,24,3.6382514767132528,45444.33,0.0,15787.9525,3435.815,26220.562500000004,4330.554890984188,30551.117390984193,1.4112807464542654,2.7273845705806284e-07,-1.4112804737158082,41.35928930437059,42.700005735770574,30552.52867145791
2025-09-20 00:00:00+02:00,0,24,3.517402787623367,42357.0475,0.0,18508.324999999997,4011.7525,19836.970000000005,3617.7322642363424,23454.702264236348,2.2129434638453973,2.870459410586586e-07,-2.212943176799456,42.700005735770574,44.802301733846015,23456.91520741315
2025-09-20 01:00:00+02:00,1,24,3.4714610849429826,40655.33,0.0,18998.2075,4012.57,17644.5525,3641.423965533303,21285.976465533306,1.8297551696167995,4.42198063781384e-07,-1.8297547274187358,44.802301733846015,46.540568694700724,21287.806220260725
2025-09-20 02:00:00+02:00,2,24,3.4272967748281236,39687.46,0.0,18786.1725,3953.0025,16948.285,3675.0677692184186,20623.352769218418,1.316232514618023,1.361016808513762e-07,-1.3162323785163421,46.540568694700724,47.790989444792686,20624.669001596933
