utc_timestamp,DE_load_actual,DE_solar_actual,DE_wind_onshore_actual,DE_wind_offshore_actual,DE_load_forecast,DE_solar_forecast,DE_wind_onshore_forecast,DE_wind_offshore_forecast,solar_error,wind_onshore_error,wind_offshore_error,load_error
2015-01-01 00:00:00+01:00,45000.6325,0.15,8860.029999999999,521.1775,42155.744999999995,0.0,7531.6325,258.5,-0.15,-1328.3974999999991,-262.6775,-2844.8875000000044
2015-01-01 01:00:00+01:00,43833.0675,0.1525,9060.192500000001,520.8100000000001,39969.675,0.0,8021.25,258.75,-0.1525,-1038.942500000001,-262.06000000000006,-3863.3924999999945
2015-01-01 02:00:00+01:00,42322.1125,0.15000000000000002,9222.9,519.0325,38813.2625,0.0,8154.39,258.5,-0.15000000000000002,-1068.5099999999993,-260.5325,-3508.850000000006
2015-01-01 03:00:00+01:00,40965.885,0.1525,9167.6325,522.5550000000001,38489.915,0.0,8243.2925,259.0,-0.1525,-924.3400000000001,-263.55500000000006,-2475.970000000001
2015-01-01 04:00:00+01:00,40283.582500000004,0.14250000000000002,9255.3025,524.62,38643.5675,0.0,8407.855,260.5,-0.14250000000000002,-847.4475000000002,-264.12,-1640.0150000000067
2015-01-01 05:00:00+01:00,39621.64,0.1575,9595.075,524.405,38773.335,0.0,8587.245,262.0,-0.1575,-1007.8299999999999,-262.405,-848.3050000000003
2015-01-01 06:00:00+01:00,38195.2625,0.1675,10113.7725,526.1225,37247.33,0.0,8759.25,263.25,-0.1675,-1354.5224999999991,-262.87249999999995,-947.9324999999953
2015-01-01 07:00:00+01:00,38488.5275,0.285,10621.005,525.4549999999999,40371.385,0.0,9050.07,264.0,-0.285,-1570.9349999999995,-261.4549999999999,1882.8575000000055
2015-01-01 08:00:00+01:00,39194.1975,53.235,10610.1375,530.3425,42521.965,54.3075,9461.2925,265.0,1.072499999999998,-1148.8450000000012,-265.3425,3327.7674999999945
2015-01-01 09:00:00+01:00,41783.775,733.0275,10679.4825,532.5475,45020.08,703.7925,9859.9775,265.25,-29.235000000000014,-819.5049999999992,-267.2975,3236.3050000000003
2015-01-01 10:00:00+01:00,44625.7425,2012.45,11085.2725,530.305,47101.04,1830.235,10105.502499999999,266.0,-182.21500000000015,-979.7700000000004,-264.30499999999995,2475.2975000000006
2015-01-01 11:00:00+01:00,47587.292499999996,3352.2,11610.375,532.375,49603.167499999996,2786.3325,10058.8575,266.0,-565.8674999999998,-1551.5175,-266.375,2015.875
2015-01-01 12:00:00+01:00,48859.3575,3961.1875,12184.765,532.27,49909.785,3285.0724999999998,10042.5575,266.25,-676.1150000000002,-2142.2074999999986,-266.02,1050.4275000000052
2015-01-01 13:00:00+01:00,47969.97,3458.1275,12491.645,532.23,47527.9725,3082.2425,10182.9875,267.0,-375.8850000000002,-2308.657500000001,-265.23,-441.9974999999977
2015-01-01 14:00:00+01:00,47223.5125,2116.825,12239.6975,529.01,47096.76,2152.73,10442.262499999999,266.5,35.9050000000002,-1797.4350000000013,-262.51,-126.75249999999505
2015-01-01 15:00:00+01:00,47196.745,666.6475,12396.3925,528.515,47383.2025,859.975,10971.695,266.0,193.3275,-1424.6975000000002,-262.515,186.4574999999968
2015-01-01 16:00:00+01:00,49557.2475,53.300000000000004,13935.105,528.6775,48935.9125,107.365,11634.9075,266.0,54.06499999999999,-2300.1975,-262.6775,-621.3349999999991
2015-01-01 17:00:00+01:00,54048.35,0.1575,15835.205,528.805,52287.9025,0.0,12347.13,266.0,-0.1575,-3488.0750000000007,-262.80499999999995,-1760.447500000002
2015-01-01 18:00:00+01:00,54735.380000000005,0.1375,17268.8825,528.4475,53367.3275,0.0,13169.575,266.0,-0.1375,-4099.307499999999,-262.4475,-1368.0525000000052
2015-01-01 19:00:00+01:00,54067.4175,0.1475,18199.8275,528.0174999999999,52598.9925,0.0,14132.5525,265.25,-0.1475,-4067.2749999999996,-262.7674999999999,-1468.425000000003
2015-01-01 20:00:00+01:00,51819.590000000004,0.15000000000000002,19165.8425,526.8075,50020.3425,0.0,15288.6675,265.0,-0.15000000000000002,-3877.1749999999993,-261.8075,-1799.247500000005
2015-01-01 21:00:00+01:00,50572.6,0.155,20119.13,525.7175,48096.307499999995,0.0,16523.17,265.75,-0.155,-3595.9600000000028,-259.9675,-2476.292500000003
2015-01-01 22:00:00+01:00,50550.2775,0.1525,20521.2725,524.095,47803.3575,0.0,17812.22,266.0,-0.1525,-2709.052499999998,-258.095,-2746.9199999999983
2015-01-01 23:00:00+01:00,47841.815,0.155,21363.055,498.22,44875.875,0.0,19190.34,266.0,-0.155,-2172.715,-232.22000000000003,-2965.9400000000023
2015-01-02 00:00:00+01:00,44812.2875,0.1525,22026.425,306.9675,40078.2475,0.0,22199.6675,264.375,-0.1525,173.2425000000003,-42.59249999999997,-4734.040000000001
2015-01-02 01:00:00+01:00,42986.4075,0.1575,22811.255,280.45,38711.4375,0.0,23830.59,261.375,-0.1575,1019.3349999999991,-19.07499999999999,-4274.970000000001
2015-01-02 02:00:00+01:00,42126.725,0.1675,23486.77,286.2375,37819.9275,0.0,24666.8275,266.375,-0.1675,1180.057499999999,-19.86250000000001,-4306.797500000001
2015-01-02 03:00:00+01:00,42102.7025,0.1675,24288.4325,329.875,37828.2375,0.0,25385.41,267.0,-0.1675,1096.9775000000009,-62.875,-4274.4649999999965
2015-01-02 04:00:00+01:00,42826.485,0.165,25014.19,339.5925,38924.74,0.0,26066.545,267.375,-0.165,1052.3549999999996,-72.21749999999997,-3901.7450000000026
